Reviews,Acting,Plot,Scene,Comedy,Touching
Cạn lời phim này Coi phí tiền,0,0,0,0,0
"rất hay rất đáng xem.thái hoà ,xuân lan đỉnh.",0,0,0,0,0
À qqwq qua,0,0,0,0,0
"Phim hay và thật sự cho mình thấy được nhiều mặt khác vẫn đang hiện hữu trong cuộc sống chứ ko chỉ là tình tiết trong phim do đạo diễn nghĩ ra. Mình nghĩ ai thấy hợp thì sẽ thích, không hợp thì sẽ không thích, phim hay có thể giải trí sau thời gian làm việc,",1,0,0,0,0
"Khá nhạt, phần kết cứu cả phim🥲🥲🥲",0,0,0,0,0
"Bạn nào xem giải thik khúc cuối cho tôi với. Coi xong sượng trưng, tự dưng bà dương ôm 2 mẹ con ngọc ánh. Rồi cười, chẳng lẻ mang con gái ra hiến thân cho ông thoại😂😂. Hắt xì cái đến khúc cuối ko hiểu",0,0,1,1,0
K hay,0,0,0,0,0
Hay nên xem,0,0,0,0,0
Nhạt cực. Ảo. Chả thực tế. :))) dc đoạn kết cũng ok tí . Nchung k hay,0,0,0,0,0
hay,0,0,0,0,0
Hay,0,0,0,0,0
Trời má t chưa từng xem film nào mà tệ hại như vậy.,0,0,0,0,0
xuất sắc,0,0,0,0,0
"nội dung phim không có gì mới, không động lại cảm xúc.",0,1,0,0,0
Phim ok nne,0,0,0,0,0
1 bộ phim rất hợp về chủ đề hôn nhân gia đình trong thời buổi hiện tại. Ngoại trừ diễn viên phụ đóng vai LGBT là Trương Thành Long diễn chưa liền nhịp ra. Thì hầu như cả bộ phim đều rất hay đặc biệt là khúc kết xem nó rất là hay bất ngờ cứ nghĩ người trong,1,0,0,0,0
Diễn nhạt quá,1,0,0,0,0
Diễn viên phụ khóc mà cả rạp cười luôn là biết diễn xuất như thế nào rồi. Nhưng vẫn ủng hộ phim,1,0,0,1,1
Bạn mình giới thiệu. Phim này xem cong là hết luốn yêu luôn 🙄,0,0,0,0,0
Hay vỡiii,0,0,0,0,0
"Không hiểu sao phim nằm trong top 3 dc 🥲 Đánh giá thẳng , phim có khá nhiều chỗ cấn , rất cấn , phi logic . Mấy chỗ hài thì hài không tới , mất chỗ khóc thì thấy mắc cười 🙂 . Nghĩ sao ông cha đi ngoại tình 1 lúc 8 người nổi tiếng mà k nhà báo nào biết , cử",0,1,0,1,1
"Mọi người tự đi xem r cảm nhận nha,ban đầu mình thấy cũng có nhiều đánh giá không tốt nhưng khi đi xem phim thật sự rất hay luôn ,động lại trong mình nhiều suy nghĩ",0,0,0,0,0
hay nha,0,0,0,0,0
"Mình vừa đi xem về, đây là 1 bộ phim đáng để xem",0,0,0,0,0
Chưa thấm,0,0,0,0,0
Phim hay,0,0,0,0,0
Tụi bây xem đi sau này về cung đấu với chồng,0,0,0,0,0
10 điểm ạ Xem cuốn lắm ạ,0,0,0,0,0
"coi phim thấy thương diễn viên XL quá, nhìn XL giống mẹ mình",1,0,0,0,0
"Diễn xuất của Xuân Lan đỉnh, rất mới mẻ. Dàn diễn viên còn lại cũng rất tròn trịa.",1,0,0,0,0
Phim hay nha cũng vì muốn giữ hạnh phúc cho gia đình thôi nhiều người lai chê . Có cả về câu chuyện LGBT đúng chi cần kéo 2 mắn của ra ánh sáng sẽ vào thôi..,0,0,0,0,0
ý nghĩa,0,0,0,0,0
Thấy Thái Hoà đi xem mà thấy phim nhạt quá. Drama gia đình mà Xuân Lan diễn thấy không đồng cảm được. Uyển Ân thì thấy cũng 1 nét diễn như mấy phim Trấn Thành trước. Các diễn viên khác còn mới diễn thấy còn sượng sao ấy.,1,0,0,0,0
rất thích phim anh Thái Hoà đóng,1,0,0,0,0
"phim khá nay , nên xem nha mọi người",0,0,0,0,0
"Đáng xem lắm nha mọi người ơi! Diễn xuất quá đỉnh, màu phim cũng đẹp nữa",1,0,1,0,0
"Phim thật sự rất thất vọng, phí tiền nên mọi người cân nhắc nhé. 2 nhân vật LGBT đang diễn bi nhưng mình cảm giác đang cố diễn, chỉ thấy mắc cười và nội dung phim buồn ngủ. Cấu trúc phim không liền mạch dài dòng không có điểm nhấn, lần đầu tiên xem phim như",1,1,0,1,0
"Sao thấy thương Thái Hoà quá, mà đáng với ông Thoại",1,0,0,0,0
Tưởng không hay nhưng rất hay nha 🥹,0,0,0,0,0
❤️❤️ coi thôi mọi người ơi,0,0,0,0,0
"Cảm nhận cá nhân riêng của mình thì phim ĐRPN này chưa đủ cảm xúc, tuyến vai nhân vật và đất diễn của từng nhân vật rất chi là lan man không có biết trọng tâm là đang xem cái gì, câu chuyện của ai. Hình ảnh phim về mặt bối cảnh và đạo cụ cũng rất là “giả” không ra cái hồn cái chất của nam bộ xưa!",0,1,1,0,1
"phim hay nha, ý nghĩa , nhân văn, hành động, diễn xuất tốt chỉ có duy nhất là nội dung và thời gian ngắn quá nên chưa phê chưa sâu lắm. cảm ơn đạo diễn cảm ơn Trấn Thành và cả ekip đã hoàn thành rất xuất sắc. Muốn xem lần 2 quá hihi đáng 380k hôm nay tui mua 4 vé nè👍",1,1,0,0,0
"Phim hay, cảnh đẹp, diễn viên đóng đạt vai, ngoại trừ trang phục thì mình không thấy sạn 😌 rcm mọi người tự ra rạp coi để cảm nhận, đừng nên nghe theo cảm nghĩ của 1 ai khác hãy tự xem và đánh giá nhen, phim nói về tình cảm gia đình nên là dẫn ba mẹ đi xem cũng ổn áp á 🥰",1,0,1,0,1
"Mình chưa đọc cả truyện lẫn xem phim truyền hình nên không đi xem để so sánh. Cảnh quay thiên nhiên đẹp. Câu chuyện mạch lạc, dù hơi cường điệu vài chỗ và không quá lôi cuốn. Bộ phim có tính giải trí chứ không hoành tráng hay hào hùng. Với mình là phim đáng xem và hơn chán mấy phim như Lật Mặt 6. Lẽ ra mình cho 8 điểm nhưng cộng 1 cho đầu tư hình ảnh.",0,1,1,0,0
"- Cảnh quay đẹp,hoành tráng nhưng ko  cảm giác dân dã sông nước miền tây nào hết cứ như đang xem phim trung quốc vậy😩😩😩
- Phân đoạn rời rạc,các nhân vật trong phim chắp vá cứ như xuất hiện cho có chứ ko diễn xuất được gì
- xem xong phim tưởng phim này nói về Út Lục Lâm ko ah 🤔🤔🤔",0,1,1,0,0
"Cảnh đẹp, màu phim đẹp, góc quay siu siu đẹp
Thật ra khó có bản remake nào có thể vượt qua đc bản chính, đặc biệt là bản nổi tiếng như Đất Phương Nam. Nhưng với góc nhìn của những thế hệ trẻ như mình thì đây là một cách để đời sau vẫn còn nhớ đến tác phẩm này. Mọi người hãy xem thử nhé! Mình tin là với những sản phẩm được đầu tư như thế này, xứng đáng có một vị trí đẹp trog lòng khán giả và nền điện ảnh việt",0,0,1,0,0
"Thật sự mà nói tôi rất thích cảnh trong phim, các cảnh về chợ nổi và miền sông nước. Còn về diễn viên thì tôi thấy dù là bản điện ảnh hay truyền hình thì diễn rất đạt. Còn về nội dung phim tôi không bình luận nhưng có một điểm thấy không ổn nên phải nói. Có phân cảnh Út Lục Lâm và An nói chuyện An hỏi không xem An là người thân sao. Út Lục Lâm nói thân ai nấy lo. Tuy là tôi cười nhưng câu nói đó là của các bạn trẻ thời nay ưa đùa với nhau dùng thôi. Đây là ý kiến của bản thân tôi nhưng tôi vẫn thấy phim ổn và đáng xem.",1,1,1,0,0
"Thích:
- đầu tư chỉnh chu tái hiện lại khung cảnh rất miền Tây sông nước, những cảnh chợ nổi, cầu sắt trên phim giờ về miền Tây chưa chắc còn dc trọn vẹn. Đầu tư phải rất khủng & có tâm.
- dàn cast ai gần như cũng đạt 
- mạch chuyện mạch lạt, logic
- educate văn hóa miền Tây cho vùng miền 
Không thích:
- khúc đầu dùng văn hóa miền Tây làm miếng cười khá thô (cảnh đi cầu cá)
- là con miền Tây tôi thấy phản cảm

nói chung ko phải khen vì miếng hài mà khen vì tình người trong phim.",1,1,1,1,1
"Khán giả VN đúng dễ tính. Phim coi ko đáng tiền, kỹ xảo thua cả Dòng Máu Anh Hùng cách đây 15 năm, nhìn cầm súng bắn mà y phim thập niên trước. Thời lượng quá ngắn nên các nhân vật cứ tới và đi như 1 cơn gió, không đọng lại gì. Mình xem được 2/3 phim thì về và cảm thấy tiếc tiền. Review theo cảm nhận nhé, các bạn fan Thành Cry đừng focus mình",0,1,1,0,0
"Mình đã đọc và xem phim bản truyền hình nhiều lần. Nên lần này xem tâm lý thoải mái, dù biết trước sẽ không hay bằng do nhiều hạn chế. Tuy nhiên, mình cũng thất vọng, vì chưa miêu tả đc cái hồn miền tây, quá nhiều yêú tố ngoại lại của trung hoa, làm mình khôg cảm nổi. Cố gắng nhồi nhét các nhân vật đã trở thành huyền thoại vào phim, làm bộ phim trở nên kịch cỡm. Tóm lại, mọi người xem thì hãy mang tư tưởng ủng hộ, chứ đừng mong chờ quá lại thất vọng nhiều, mang bực vào người. Chúc các bạn xem phim vui",0,1,1,0,0
"Với tư cách là 1 người review ko chuyên, mình xin đc chấm tầm 7.5 - 8đ ạ, có lẽ do mong chờ quá, hoặc bản phim truyền hình quá xuất sắc r nên thấy bản này hơi hụt hẫng xíu, bản điện ảnh cũng hong đòi hỏi tóm tắt hết phim đc :)). Điểm cộng là có đầu tư bối cảnh đẹp, hành động ổn, diễn viên ổn, diễn ok :)), nên xem giải trí đừng mang kì vọng quá ạ :)",1,0,1,0,0
"Cảnh quay đẹp, mãn nhãn, phong cảnh miền Tây Việt Nam quá đẹp làm mình thấy tự hào vô cùng, bé Hạo Khang (vai An) diễn xuất rất tốt & tự nhiên, các diễn viên dù vai diễn xuất hiện ít hay nhiều đều rất tròn vai, có vẻ Út Lục Lâm là vai diễn ưu ái cho Tuấn Trần vì nhiều đất diễn, mình hơi ngạc nhiên vì Võ Tòng như 1 vị anh hùng bí ẩn chỉ có hành động chứ ko có thoại đc câu nào, Bác Ba Phi gây cảm động & thấm thía ở câu nói gần cuối phim. Phim hay, nhiều đoạn phim gây cười đặt đúng chỗ… rất đáng xem!!!",1,0,1,1,1
Nếu so với bản truyền hình tất nhiên không bao giờ bằng. Nhưng đây là bản điện ảnh thì bộ phim đã rất thành công khi bộc lộ hết tất cả nhân vật cũng như bối cảnh khắc họa rất tuyệt vời về phương nam về sự hào hùng của dân tộc. Những khán giả đã xem phim Đất Phương Nam 1995 thì sẽ rất bồi hồi khi nhớ lại bộ phim kinh điển này. Bộ phim hay đáng xem. Chúc bộ phim thành công.,0,0,1,0,0
"Cảm nhận cá nhân từ 1 người  con miền sông nước đã xem bản truyền hình 
Những cái thích: 
- bài ca đất phương nam thì không phải nói nhiều, chỉ cần bài hát vang lên thì bao nhiêu kí ức, cảm xúc ùa về, chắc cũng có nhiều bạn đến xem vì yêu thích bài hát
- cảnh miền tây sông nước trên màn ảnh rất đẹp mặc dù mình hong có cảm giác thân thương lắm, nhưng vì yếu tố duy mỹ, quảng bá, ... mà có sự chỉnh sửa màu sắc ok cũng hong sao, tạm chấp nhận được
- khơi dậy lòng yêu nước, tinh thần bất khuất của nhân dân ta xen lẫn các yếu tố hài hước

Những cái không thích:
- lời thoại quá trau chuốt, thay vì dùng từ dân dã phim sử dụng quá nhiều từ hán việt khiến mình cảm giác như đang xem một bộ phim kiếm hiệp TQ 
- trong kí ức của mình phim kể về hành trình tìm cha của An, chứng kiến cái khổ của người dân dưới sự áp bức bốc lột của địa chủ và thực dân, cậu bé dần dần truởng thành, dần dần hiểu chuyện, đây là điều mình không thấy trong phim
- xuyên tạc lịch sử: cha an là người hoạt động cách mạng, tuyên truyền lòng yêu nước, kêu gọi mn đứng lên chống Tây, đâu ra mấy cái Thiên Địa Hội ?, Nghĩa Hòa Đoàn ? luận đạo lí, tranh anh hùng, bắn nhau đoằn đoằn như phim hành động",0,1,1,0,1
"Quá hay!!! Thật sự rất hay. Bộ phim mình đã đợi hơn nửa năm. Không hề thất vọng. Mn ơi đừng bị mấy lời toxic trên mạng mà vội đánh giá. Rất hay, ý nghĩa, ko có j để chê, đc đầu tư tươm tất từ những khung cảnh nhỏ nhất. Toát lên lòng yêu nc❤️ Nch là hay lắmm đi đi mn ơii:)) Mình review rất là chân thật lun í. Khum xem là tiếc lắm nha🙆🏻‍♀️Luỵ phimm chắc phải đi thêm hai ba lần nx🤣",0,1,1,0,1
"Kết mở . Cảnh đẹp , quay đẹp . 
Tuy nhiên cảm xúc về phim mờ nhạt sao sao , coi giải trí chứ cũng không mong đợi gì . 7/10 
- Tuấn Trần diễn hay quăng miếng hài đỡ nhàm
- An : ăn hại , lanh chanh muốn gặp cha nhưng không biết nguy hiểm đang tới gần . 
- Võ Tòng : xuất hiện 2 phân cảnh đánh ngầu nhưng cái mặt hoá trang mắc cười quá . 
- Bác Ba Phi : trẻ măng 🤣. 
Các diễn viên còn lại face đẹp, hát hay  , diễn chưa cảm nhận được vì xuất hiện có 2 3s .",1,1,1,1,0
"Vai diễn bé An diễn hay ấn tượng lúc nhớ Cha nhớ Mẹ khóc nước mắt rơi làm người xem muốn khóc theo. 
Vai Bác Ba Phi của Trấn Thành ổn nhe so với nguyên tác Đất Phương Nam của Bác  Mạc Can đóng.
Thầy Bảy của Hứa Vỹ Văn + Thầy Tiều của Tiến Luật cũng ấn tượng.
Võ Tòng của  Mai Tài Phến dáng hơi bị đẹp nè mạnh mẽ dứt khoát ...
Tiếc nuối cho vai của chị Hồng Ánh mẹ bé An xuất hiện có chút xíu là đi theo ông bà rồi.
Dì Tư Mắm của Di Băng diễn hay quần áo phải nói là rất đẹp ( đẹp nhất trong phim cho đến khi  phút cuối Cô Út xuất hiện, khi Võ Tòng giết cá sấu cứu con Phèn...) mà ta nói lúc bả giả hiền lành ở bên cha con bé Xinh, rồi lúc bả ác độc khi ở bên cạnh Cò Tây phải nói là xuất sắc.
Bé Cò hơi bị mờ nhạt..
Bé Xinh ổn
Vai Cò Tây đẹp trai nhe 
Huỳnh Đông ba bé An diễn hay nhe
Ấn tượng nhất đối với tôi chắc là anh Út Đại Ca của Tuấn Trần vui vẻ + hài hước cười từ đầu phim lúc xuất hiện đến kết phim luôn (nhất là lúc giả làm bà đầm tây khán giả cười muốn banh rạp...)
    NÓI TÓM LẠI LÀ PHIM ĐÁNG ĐỂ MỌI NGƯỜI ĐI XEM",1,1,1,0,1
"Đất rừng phương Nam bản anh hùng ca 🔥 8/10 điểm 
Đất Rừng Phương Nam được lấy cảm hứng từ tiểu thuyế cùng tên của nhà văn Đoàn Giỏi, với nội dung chính là kểvề hành trình tìm cha của cậu bé An.
Bé An (Hạo Khang đóng) với diễn xuất tự nhiên, chân thật.Tuấn Trần là cái tên tiếp theo được khen nức nở nhờ vai diễn bứt phá.Út Lục Lâm điểm nhấn khác biệt cực tốt so với bản truyền hình đất diễn xuất rất đa dạng vai Tư Mắm khó đoán, Băng Di gây ấn tượng mạnh bởi diễn xuất càng về cuối phim càng đỉnh. Trấn Thành có màn thể hiện tròn trịa, đúng với vai trò của bác Ba Phi.
Cảnh phim rất đẹp 10đ , các diễn viên xuất thần trong mỗi vai diễn .Nội dung lôi cuốn, Âm nhạc góp phần đẩy hiệu ứng cảm xúc lên cao trào mn nên ra rạp xem kết phim vai Út Trong vẫn chưa có đất diễn chắc có P2 sẽ xem tiếp...
Tác phẩm kết thúc khi câu chuyện tìm cha của An còn dang dở, đạo diễn Quang Dũng để ngỏ việc làm phần hai. Trấn Thành  đồng sản xuất - hy vọng phim đạt doanh thu tốt để có điều kiện làm các phần tiếp theo, tái hiện đầy đủ nội dung trong tiểu thuyết gốc.",1,1,1,0,0
"Mấy tk xem phim này mà đem chính trị vô rồi soi mói từng cọng lông chắc toàn là mấy tk khát nước, thấy phim hay quá nên nó tức lắm. 
tôi đã xem phim và đây là 1 bộ phim vô cùng hay đối vs những ng yêu nước.
& Trấn Thành xuất hiện có 5p thôi mấy mẹ. Đừng có lấy cái lý do đó để tẩy chay 1 bộ phim hay như vậy. Toàn là tụi mê tây mù quáng tìm lý do để phim k đc phổ cập rộng rãi. Mình thích Mỹ thích tây lắm nhưng ko thích cách mà bọn khát nước đang làm. Rất bẩn. 
Trong phim có 1 câu khá hay, mày sinh ra lớn lên ở đất Nam mà chĩa súng vào dân tộc mày như vậy ko thấy nhục à? :))
 Phim có 2 plot twist nhẹ nhẹ mà đủ làm mình vỡ oà rồi. Tất cả đều vừa phải. Cảm ơn đạo diễn và các diễn viên đã lăng xả để có đc 1 tác phẩm hay như vậy.",0,1,0,0,1
"Tạm ổn thôi , ko dở cũng ko hay lắm, xem phim giải trí mà đoạn thằng nhỏ bướng làm t stress thêm. Đọc kĩ đánh giá trước khi xem quá làm trong đầu t cứ quanh quẩn với cái đánh giá "" nhân vật trung tâm là thằng bé An mà sao nó mờ nhạt quá, mấy nv khác lại nổi bật hơn hẳn"" nên vô phim t soi thằng bé An nhiều hơn, đúng thật ạ, nó mờ nhạt và thoại cứng nữa , nhiều câu thoại đọc thấy sượng trân luôn. 
Diễn viên ko đồng đều, người thì diễn có hồn quá người thì như đọc văn, nghe đối thoại lúc sướng tai lúc tụt mood. Cả phim cảm động duy nhất khúc TT trên sân khấu còn lại ko có cảm giác gì. 
Khen cái màu phim, cảnh quay, câu hát trong phim rất tuyệt, cái bài kết phim nghe hào hùng háo hức lắm nhưng phim thì chưa tới, có phần ko ""xứng"" với bài đó. 
Còn mấy cái đánh giá chê thì đúng rồi á, ai dễ tính thì bỏ qua còn kỹ tính thì ko, mất tiền chứ có phải free đâu mà ko cho chê, mấy bà XX là mấy bà muốn khen thì được viết ra còn chê thì im im đi ha. Tới lúc gặp phim dở mà rating cao thì đừng có mà huhu ʚïɞ 
Mà nói lại là nên đi coi đi biết đâu ko hợp với t lại hợp với b thì sao.",1,1,1,0,1
