Reviews,Acting,Plot,Scene,Comedy,Touching,Preprocessed Reviews
"Review: Đất Rừng Phương Nam 

1. Điểm Cộng:

+ Dù ghét hay thích thì cũng phải công tâm trong mọi vấn đề, thật lòng bộ phim này đã làm tốt phần âm nhạc và bối cảnh. hết.

2. Điểm Trừ:

+ Bản Điện Ảnh này cũng có An, Cò nhưng tôi thấy An cũng chỉ là làm nền cho nhân vật Út Lục Lâm, gần như các cảnh hài hước nổi bật nhất thì nhân vật Út đều là người thể hiện chứ vai An lại khá mờ nhạt, thầy của An, mẹ An, Cò cũng chỉ xuất hiện cho có chứ cũng không nhiều đất diễn.

+ Trang phục xáo trộn giữa Tàu Và Ta, thứ mình thấy khó chịu nhất chính là việc tẩy trắng Thiên Địa Hội và Nghĩa Hòa Đoàn và phủ nhận sự xuất hiện của phe Việt Minh. Cứ khi nào có gì liên quan đến đánh Pháp thì 1 câu Thiên Địa Hội, 2 câu Thiên Địa Hội. Biết bộ phim này chỉ là lấy cảm hứng nhưng chắc chắn dễ khiến những bạn khán giả nào ít biết về sử sẽ nghĩ Thiên Địa Hội là người tốt đã đuổi đánh Pháp chứ không phải là phe Việt Minh.

+ Cả hai đảng phái Nghĩa Hòa Đoàn và Thiên Địa Hội đều có xuất thân từ bên Tàu, hoạt động chính là bảo kê, đánh lộn chứ có chính nghĩa mẹ gì đâu, ấy vậy mà chính người Việt lại tung hô và làm phim ca ngợi bọn này.

+ Bác Ba Phi do Trấn Thành đóng dở vãi cả đái, từ giọng nói đến ngoại hình đều thể hiện một nét giả trân.

Điểm: 1/10

Kết: Vào xem đến đoạn giới thiệu Thiên Địa Hội xong về cũng đc.

P/s: Vậy An là người của Thiên địa hay Nghĩa hòa ?",1,1,1,0,0,review đất rừng phương nam 1 điểm cộng dù ghét hay thích phải công_tâm trong mọi vấn_đề thật lòng bộ phim làm tốt phần âm_nhạc bối_cảnh hết 2 điểm trừ bản điện_ảnh an_cò nhưng tôi thấy an chỉ làm nền nhân_vật t lục_lâm gần các cảnh hài_hước nổi_bật nhất nhân_vật t đều người thể_hiện chứ vai_an khá mờ_nhạt thầy an mẹ an_cò chỉ xuất_hiện chứ không nhiều đất diễn trang_phục xáo_trộn giữa tàu ta thứ thấy khó_chịu nhất chính việc tẩy trắng thiên_địa_hội nghĩa hòa_đoàn phủ_nhận sự xuất_hiện phe việt_minh cứ khi nào liên_quan đến đánh_pháp 1 câu thiên_địa_hội 2 câu thiên_địa_hội biết bộ phim chỉ lấy cảm_hứng nhưng chắc_chắn dễ khiến những bạn khán_giả nào ít biết sử nghĩ thiên_địa_hội người tốt đuổi đánh_pháp chứ không phải phe việt_minh cả hai đảng_phái_nghĩa hòa_đoàn thiên_địa_hội đều xuất_thân từ bên tàu hoạt_động chính bảo_kê đánh_lộn chứ chính_nghĩa mẹ đâu ấy vậy_mà chính người việt tung_hô làm phim ca_ngợi bọn bác ba phi do trấn_thành đóng dở_vãi cả đái từ giọng nói đến ngoại_hình đều thể_hiện một nét giả trân_điểm 1 10 kết vào xem đến đoạn giới_thiệu thiên_địa_hội xong được p s vậy an người thiên_địa hay nghĩa hòa
"ĐẤT RỪNG PHƯƠNG NAM 2023
Đạo diễn Nguyễn Quang Dũng

Mình chọn đi xem suất cuối cùng (23:45) ở một cái rạp thường khá vắng, nhưng hôm nay gần như kín rạp, kể cả những hàng ghế đầu.
Mình rất ghét đi xem phim mà rạp đông như vậy (xin lỗi các nsx), nhưng lần này thấy hoàn toàn xứng đáng.

- Phim dễ xem hơn so với bản truyền hình, các chi tiết tương đối dễ hiểu, nhiều cảnh hài dễ cười mà không bị làm loãng phim.
- Bác Ba Phi Trấn Thành chỉ xuất hiện có vài cảnh ngắn, tin mình đi, hoàn toàn không như nhiều cộng đồng đang đưa tin một cách tiêu cực đâu.
- Mình ấn tượng nhất với 2 bé đóng vai An và Xinh, diễn hay mà dễ thương 🥺 
- Phim đẹp, nhiều cảnh quay ấn tượng, nhưng mà cũng nhiều khúc kỹ xảo hơi sượng 🥹
- Điểm trừ lớn nhất chắc là vai Út Trong, kiểu mình đã kỳ vọng nhiều hơn nhưng sự xuất hiện ngắn ngủi của nhân vật này lại khá bình thường. À, diễn viên nhiều người răng sứ trắng quá làm mình coi bị tuột mood =)))

Nói chung là trời ơi đi xemmmmmm điiiiiiiiiii~",1,1,1,1,0,đất rừng phương nam 2023 đạo_diễn nguyễn_quang_dũng chọn đi xem_suất cuối_cùng 23 45 ở một cái rạp thường khá vắng nhưng hôm_nay gần kín_rạp kể_cả những hàng ghế đầu rất ghét đi xem phim rạp đông như_vậy xin_lỗi các nsx nhưng lần thấy hoàn_toàn xứng_đáng phim dễ xem hơn so bản truyền_hình các chi_tiết tương_đối dễ hiểu nhiều cảnh_hài dễ cười không làm loãng phim bác ba phi trấn_thành chỉ xuất_hiện vài cảnh ngắn tin đi hoàn_toàn không nhiều cộng_đồng đang đưa tin một_cách tiêu_cực đâu ấn_tượng nhất 2 bé đóng vai_an xinh_diễn hay dễ_thương phim đẹp nhiều cảnh quay ấn_tượng nhưng_mà nhiều khúc kỹ_xảo hơi sượng_điểm trừ lớn nhất chắc vai t trong kỳ_vọng nhiều hơn nhưng sự xuất_hiện ngắn_ngủi nhân_vật khá bình_thường diễn_viên nhiều người răng sứ trắng làm coi tuột mod nói_chung trời đi xem đi
Chê. Xem xong không đọng lại được gì. Chắc tại kỳ vọng nhiều quá. Khúc cao trào tưởng sẽ khóc được rồi nhưng lại bị tuột mood.,0,0,0,0,1,chê xem xong không đọng được chắc tại kỳ_vọng nhiều khúc cao trào_tưởng khóc được nhưng tuột mod
"10 điểm không có nhưng, thoại hay, âm nhạc hay. Vừa khóc vừa cười banh rạp",0,0,0,1,1,10 điểm không nhưng thoại hay âm_nhạc hay vừa khóc vừa cười banh_rạp
Một bộ phim Việt đáng xem. Mọi thứ khá ổn,0,0,0,0,0,một bộ phim việt đáng xem mọi thứ khá ổn
"Tất nhiên ko thể nhét hết nội dung bản truyền hình vào điện ảnh hết được. Nhưng vẫn giữ được nội dung chính, hình ảnh thiên liêng sông nước đáng được nhiều người biết đến. Rất cuốn🌪️. Muốn xem thêm phần 2",0,0,1,0,0,tất_nhiên ko_thể nhét hết nội_dung bản truyền_hình vào điện_ảnh hết được nhưng giữ được nội_dung chính hình_ảnh thiên_liêng sông_nước đáng được nhiều người biết đến rất cuốn muốn xem thêm phần 2
Phim quá xuất sắc luôn ❤️ Đáng tiền nha mn ❤️,0,0,0,0,0,phim xuất_sắc đáng tiền_nha mọi người
"Mình chưa từng viết đánh giá cho bộ phim nào. nhưng bộ phim này mình phải viết. Viết vì muốn ủng hộ phim cách mạng Việt Nam ạ. 
Cá nhân mình bỏ 100k ra rạp là xứng đáng. Mình đi với 2 đứa bạn và cả 3 đứa đều muốn đi xem lần 2. 
Mình mong mn sẽ đi xem, mình chie đứng trên phương diện một người xem phim bình thường và mình thấy rất hay luôn á. Phim đầu tư bối cảnh như này mình nghĩ tốn quá nhiều luôn. Mình vô cùng khâm phụ tất cả nhân tố đã làm nên bộ phim. Có lẽ đã có những đamhs giá tiêu cực xuất hiện, mình không bác bỏ, nhưng mình nghĩ nhũng lỗi nhỏ đó có thể chấp nhận. Đâu có thứ gì là hoàn hảo. Mình chỉ là một cô sinh viên bình thường thích đi xem phim và mình mong mn cũng có trỉa nghiệm khó quên với bộ phim này giống mình",0,0,1,0,0,chưa từng viết đánh_giá bộ phim nào nhưng bộ phim phải viết viết muốn ủng_hộ phim cách_mạng việt_nam cá_nhân bỏ 100 không ra rạp xứng_đáng đi 2 đứa bạn cả 3 đứa đều muốn đi xem lần 2 mong_mn đi xem chie đứng trên phương_diện một người xem phim bình_thường thấy rất hay á_phim đầu_tư bối_cảnh nghĩ tốn nhiều vô_cùng khâm_phụ tất_cả nhân_tố làm_nên bộ phim có_lẽ những đamhs giá tiêu_cực xuất_hiện không bác_bỏ nhưng nghĩ nhũng lỗi nhỏ đó có_thể chấp_nhận đâu thứ hoàn_hảo chỉ một cô sinh_viên bình_thường thích đi xem phim mong_mn trỉa_nghiệm khó quên bộ phim giống
"Trước khi đi xem mình rất đắng đo vì rất nhiều bạn chê phim không hay, nhưng mình vẫn đi vì ủng hộ phim VN. Mình không quá kì vọng vào phim, nhưng mà thật sự không đến nổi thất vọng 
Cái bóng của phim truyền trình trong lòng mỗi người chúng ta rất lớn, bản điện ảnh này không thể nào sánh bằng được, theo bản thân quan điểm cá nhân phim của Trấn Thành làm ra không phải để sao chép tất cả, hay cố làm để cho giống như bản truyền hình mà chỉ tóm tắc, tạo 1 bộ phim giải trí với nhiều cảm xúc VUI, BUỒN, HẠNH PHÚC và TỰ HÀO lòng yêu nước. Nếu bạn xem hiểu và thấm sẽ thấy phim gợi nhớ đến bản truyền hình, hình ảnh những người dân đứng lên vì đất nước, rời xa gia đình hi sinh, những đứa trẻ mất cả gia đình thiếu sự ấm áp yêu thương. 

Vì thời hạn phim có giới hạn, Trấn Thành không thể đem hết tất cả lên nên phim bị cắt đi rất nhiều cảnh hay của bản truyền hình.

Điều buồn nhất là sách, bản điện ảnh không nhắc đến gia đình của Ông Tám vì nói về sự bóc lột, ức hiếp, ăn thuế cao trên xương máu của dân mình đó là mặt xấu nên mình sẽ không tốt khi đem lên nên.

Nhưng mà Trấn Thành không bỏ nhưng nhân vật không thể làm trong phim điện ảnh 
Khúc cuối đã có Út Trong, Con Phèn ở cảnh cuối để tưởng nhớ sự hi sinh

Nhũng điều mình không thích của phim
Cò, chim, trời trăng quá 3D 
Và 1 số cảnh không đúng chất Miền Tây mà thấy hơi Trung Hoa
Nhạc nền trong phim là tiếng nhạc, tiếng sáo quá nhiều thay vào đó là tiếng nhạc cụ truyền thống Miền Tây Nam Bộ như đàn bầu v.v

Phim: 8.5/10
Bối cảnh, nhạc, hoá trang: 6.5/10

Các bạn coi phim vui vẻ, hiểu và thấu cho những người anh hùng thay vì quan tâm đời tư mà ảnh hưởng đến phim
Phim nước ta tại sao lại ném đá xong đi khen phim nước bạn 🇻🇳🇻🇳🇻🇳",0,1,0,0,1,trước khi đi xem rất đắng_đo rất nhiều bạn chê phim không hay nhưng đi ủng_hộ phim việt_nam không kì_vọng vào phim nhưng_mà thật_sự không đến nổi thất_vọng cái bóng phim truyền_trình trong lòng mỗi người chúng_ta rất lớn bản điện_ảnh không_thể_nào sánh bằng được theo bản_thân quan_điểm cá_nhân phim trấn_thành làm ra không phải để sao_chép tất_cả hay cố làm để giống bản_truyền_hình chỉ tóm_tắc tạo 1 bộ phim giải_trí nhiều cảm_xúc vui buồn_hạnh ph chị tự h o_lòng yêu nước nếu bạn xem hiểu thấm thấy phim gợi nhớ đến bản_truyền_hình hình_ảnh những người_dân đứng đất_nước rời xa gia_đình hi_sinh những đứa trẻ mất cả gia_đình thiếu sự ấm_áp yêu_thương thời_hạn phim giới_hạn trấn_thành không_thể đem hết tất_cả phim cắt đi rất nhiều cảnh hay bản truyền_hình điều buồn nhất sách bản_điện_ảnh không nhắc đến gia_đình người tám nói sự bóc_lột_ức hiếp ăn thúê cao trên xương_máu dân đó mặt xấu không tốt khi đem nhưng_mà trấn_thành không bỏ nhưng nhân_vật không_thể làm trong phim điện_ảnh khúc cuối t trong con phèn ở cảnh cuối để tưởng_nhớ sự hi_sinh nhũng điều không thích phim cò chim trời trăng 3 d 1 số cảnh không đúng chất miền tây thấy hơi trung_hoa nhạc nền trong phim tiếng nhạc tiếng sáo nhiều thay vào đó tiếng nhạc_cụ truyền_thống miền tây nam_bộ đàn bầu v v phim 8 5 10 bối_cảnh nhạc hóa_trang 6 5 10 các bạn coi phim vui_vẻ hiểu thấu những người anh_hùng thay_vì quan_tâm đời_tư ảnh_hưởng đến phim phim nước ta tại_sao ném đá xong đi khen phim nước bạn
"Phim nằm ở mức xem ổn,kiểu bạn xem phim sẽ ko bị chán vì rất nhiều sự kiện và diễn ra nhanh liên tục,nhưng cũng vì thế mà về nhà ko có gì đọng lại trong đầu bạn.7/10 xem cũng đc mà ko xem thì xem bản truyền hình cũng đủ rồi",0,0,0,0,0,phim nằm ở mức xem ổn bạn xem phim không chán rất nhiều sự_kiện diễn ra nhanh liên_tục nhưng vì_thế nhà không đọng trong đầu bạn 7 10 xem được không xem xem bản truyền_hình đủ
"Phim hay và cảm xúc. Vui có, cảm động có, hơi giật mình cũng có luôn 😂 Bỏ qua những lùm xùm về trang phục hay những vấn đề khác thì mình chấm phim 8/10 🫶🏻",0,0,0,0,1,phim hay cảm_xúc vui cảm_động hơi giật_mình bỏ_qua những lùm_xùm trang_phục hay những vấn_đề khác chấm phim 8 10
"Sau khi đi xem về thì đọng lại trong mình là nhân vật Út Lục Lâm, dù là nhân vật phụ nhưng xuất hiện nhiều và diễn cũng hay nên lấn át nv chính là bé An. Bé An thì mình thấy đơ, không cảm xúc, diễn mà mình ko cảm động được đoạn nào luôn á. Về bối cảnh thì cảnh đẹp nhưng quá sạch, quần áo không lắm lem bùn đất nên chưa hợp với bối cảnh người dân nam bộ lam lũ đánh giặc, nhiều cảnh tối quá ko thấy gì luôn. Chung quy lại chỉ với gần 2 tiếng thì ko thể nào khai thác nhân vật kĩ được nên như vậy cũng được. Chỉ ở mức được thôi, đi xem giải trí thì ok. À mà trong suốt bộ phim ko có lồng nhạc gì luôn nên ko chạm được cảm xúc, nv Út Trong thì xuất hiện được 2' cuối phim. 5/10",1,0,1,0,0,sau khi đi xem đọng trong nhân_vật t_lục lâm_dù nhân_vật phụ nhưng xuất_hiện nhiều diễn hay lấn_át nhân_vật chính bé an_bé an thấy đơ không cảm_xúc diễn không cảm_động được đoạn nào bối_cảnh cảnh đẹp nhưng sạch quần_áo không lem bùn_đất chưa hợp bối_cảnh người_dân nam_bộ lam_lũ đánh giặc nhiều cảnh tối không thấy chung_quy chỉ gần 2 tiếng ko_thể_nào khai_thác nhân_vật kĩ được như_vậy được chỉ ở mức được thôi đi xem giải_trí ok trong suốt bộ phim không lồng_nhạc không chạm được cảm_xúc nhân_vật t trong xuất_hiện được 2 cuối phim 5 10
Phim nói về lịch sử. Tình cảm gia đình. Cảnh quay đẹp. Nhân vật An diễn quá tốt. Nhạc cuối phim hào hùng,1,1,1,0,0,phim nói lịch_sử tình_cảm gia_đình cảnh quay đẹp nhân_vật an_diễn tốt_nhạc cuối phim hào_hùng
"Bắt đầu đi xem với cảm xúc thật nhiều. Nhưng khi xem xong thì khá thất vọng. Nếu chỉ xem giải trí thì rất ổn. Nhưng xem với tâm thế hi zọng thì khá khó để các bạn tìm được 1 cái gì đó để bù đắp được khoảng trống mà bộ phim để lại. 
Út lục lâm diễn khá tốt. Vì vậy có thể hơi lấn át vai bé An trong phim. Đây là một kết quả k nên có. Vì bản truyền hình. Nhờ thành công quá lớn mà bé An mãi là bé An. Còn ở bản điện ảnh. Thì có thể vì cái bóng bé An quá lớn. Nên bé Khang vào vai chưa tốt lắm. Cảm thấy bé hơi đơ. Và diễn chưa thật sự tự nhiên theo chất của 1 cậu bé nam bộ. Đặc biệt là có tố chất cách mạng trong người. Từ đầu đến cuối bộ phim bé An không có quá nhiều đất diễn. Đây là 1 điểm trừ khá lớn ….
Bố cục bộ phim khá dễ đoán. Nhưng lại không có sự liên kết về các tuyến nhân vật và các nội dung trong phim. 
Khá nhiều nhân vật chỉ làm tròn vai. Hoặc xuất hiện quá ngắn. Kiểu khá dư thừa. Hoặc đạo diễn không biết xử lí những nhân vật này như nào. Giữ hay bỏ so với bản truyền hình. Nên đôi khi hơi nhồi nhét nhân vật vào quá. Làm mất đi cái hay và chưa kịp để lại cảm xúc của nhân vật đó. 
Túm lại để xem cho zui thì ok. Chứ còn để so sánh thì khá khó …",1,1,0,0,0,bắt_đầu đi xem cảm_xúc thật nhiều nhưng khi xem xong khá thất_vọng nếu chỉ xem giải_trí rất ổn nhưng xem tâm_thế hi_zọng khá khó để các bạn tìm được 1 cái đó để bù_đắp được khoảng trống bộ phim để t_lục lâm_diễn khá tốt vì_vậy có_thể hơi lấn_át vai bé an trong phim đây một kết_quả không bản_truyền_hình nhờ thành_công lớn bé an_mãi bé an ở bản điện_ảnh có_thể cái bóng bé an lớn bé khang vào_vai chưa tốt cảm_thấy bé hơi đơ diễn chưa thật_sự tự_nhiên theo chất 1 cậu bé nam_bộ đặc_biệt tố_chất cách_mạng trong người từ đầu đến cuối bộ phim bé an không nhiều đất diễn đây 1 điểm trừ khá lớn bố cục_bộ phim khá dễ_đoán nhưng không sự liên_kết các tuyến nhân_vật các nội_dung trong phim khá nhiều nhân_vật chỉ làm tròn_vai hoặc xuất_hiện ngắn khá dư_thừa hoặc đạo_diễn không biết xử_lí những nhân_vật nào giữ hay bỏ so bản truyền_hình đôi_khi hơi nhồi_nhét nhân_vật vào làm mất đi cái hay chưa kịp để cảm_xúc nhân_vật đó túm để xem vui ok chứ để so_sánh khá khó
